id,source,text,tip,sentiment,sarcasm
470,youtube,"Drugi put gledam drugi film i stvarno prvi se film može gledati iz nova više puta te svaka čast svima, ali ovaj drugi je kritičnog scenarija.. ne znam zašto su išli u smjeru toga da se sve svodi na spašavanje lika iz prvog filma koji nije ostavio nikakav osobit trag da bi se nešto očekivalo od njega u nastavku.",filmovi,-1,0
471,youtube,Jaoooo živim u USA I nemogu nigde da nađem ovaj film da se gleda!,filmovi,0,0
472,youtube,Sad kad se kidare dignu po gradu,filmovi,-1,1
473,youtube,Ehh sta ti je zivot.. nekad Brazilu cepao mreze a sad krade automobile.. Jedna prosecna prica fudbalera u drzavi xd,filmovi,-1,1
474,youtube,Gdje mogu gledati ljudi film ako mi mozete reci molim vas,filmovi,0,0
475,youtube,"Stoji da je prvi film za klasu bolji, ali ne možete da mi kažete da drugi ne valja.",filmovi,0,0
476,youtube,totalno razočaranje u odnosu na prethodni dio,filmovi,-1,0
477,youtube,Ja ne znam zasto se ovo prije nije desilo balkanskoj sceni. Apsoultni vrh i profesionalnost. Film je bio odlican kakavog sam ga i ocekivala. Sa puno napetosti i smjesnih trenutaka i izvala. Kao i serija i prvi film ODLIČNO. Cijeli film sam odgledala u jednom dahu i bila sam toliko sretna jer su se vratili. Nadam se da ova suradnja nikada nece prestati jer ovo je nesto predobro i treba opstati. Odlicna pohvala za sve sve sve nema niti jedne mane i jedva cekamo da izade serija. Pozzz,filmovi,1,0
478,youtube,Kad izlazi film na RTS,filmovi,0,0
479,youtube,Film top al fale Crnogorci u filmu bilo bi uzbudljivije jos,filmovi,1,1
480,youtube,Da li neko zna koji je put na kome voze dva BMW-a na početku?,filmovi,0,0
481,youtube,Prvi deo super a drugi deo opasno razocaranje,filmovi,-1,0
482,youtube,Osedeo sam čekajući,filmovi,-1,1
483,youtube,Moglo je to i bolje,filmovi,-1,0
484,youtube,kad odete na projekciju ovog filma i odgledate ga smatrajte da ste FILMSKI RETARDIRANI !!,filmovi,-1,1
485,youtube,A gde je ono kada kupuju jelku,filmovi,0,0
486,youtube,ivo andonov doktor...mogli su da stave da glumi nekog takvog...,filmovi,-1,1
487,youtube,"Ja sam u šoku posle samo kraja ovog filma....Da li je moguće da se ovako završava i nastavlja dalje? A sta ce biti dalje, to je pitanje?",filmovi,-1,0
488,youtube,sta profesor kosta vujic radi u kriminalnom filmu,filmovi,-1,1
489,youtube,Na zadnju scenu sam se najezio,filmovi,1,0
490,youtube,Najgori film na pola sam izašo nisam mogo da izdržim do kraja koliko je glupo uradjen...,filmovi,-1,0
491,youtube,film je odlican cista 10,filmovi,1,0
492,youtube,Malo mi smesno sto prikazuju kriminalni vrh u Srbiji a ispalo da su Velja Nevolja i realni kriminal 600 puta gori.,filmovi,-1,1
493,youtube,Naježila sam se kol'ko je dobro,filmovi,0,0
494,youtube,Ne znam da li sam previse ocekivao od filma ili sta vec. Upravo sam se vratio iz bioskopa i mogu vam reci da nikad u zivotu nisam zazalio za potrosenim parama i vremenom kao danas,filmovi,-1,0
495,youtube,"svi furaju versace jeans ,nema se za versace malo skuplji XD",filmovi,0,1
496,youtube,Gledo sam film je fantazija,filmovi,0,0
497,youtube,film prosjek nista spec,filmovi,0,0
498,youtube,"Eto, da se klinci izgasiraju još malo",filmovi,-1,1
499,youtube,Ništa od ovoga se ne bi desilo da nije otišao da kupi napolitanke,filmovi,-1,1
500,youtube,Tako je braćo srbi ima i holivud da nam zavidi,filmovi,0,1
501,youtube,Zasto nema da se kupi online ?,filmovi,0,0
502,youtube,kakva tragedija. pa jos i drugi deo snimaju,filmovi,-1,1
503,youtube,"Upravo sam pogledao film, blago razocarenje, koliko prica, cekanja i na kraju, uzas..",filmovi,-1,0
504,youtube,"Loše ...ali baš loše odradjeno...scenario za malu djecu, a gluma preko one stvari odradjena...u odnosu na prvi dio, nebo i zemlja...",filmovi,-1,0
505,youtube,"Ajmo sad svi lepo u kriminal, vidite kako je super. Koja je sira poenta filma osim pumpanja klinaca da krenu tim putem?",filmovi,-1,1
506,youtube,Nema veze sa mozgom niti prvim delom. Ovo je uzas,filmovi,-1,0
507,youtube,Film je jedna katastrofa u odnosu na prvi dio,filmovi,-1,0
508,youtube,Srbija ostala u 90tima jos brije na zemunce... Hahahaha joj kakav narod... A 90 posto za kikiriki nema,filmovi,-1,1
509,youtube,Tragedija od filma,filmovi,-1,0
510,youtube,Ludilo u najavi,filmovi,0,0
511,youtube,Univerzum će implodirati od intenziteta ovog crossovera,zabava,1,1
512,youtube,"Kaaakav spoj, ovo nam je trebaloo!",zabava,1,0
513,youtube,Posle 15 godina ponovo gledam Yasserstaina..,zabava,1,1
514,youtube,Kakvi debili u najpozitivnijem smislu....znas ono kad ti neko opsuje majku a ne misli na bas pravu mamu tvoju :))),zabava,1,1
515,youtube,"Pitao sam za Žorža i odmah neke ""smetnje""....",zabava,0,1
516,youtube,"Au jebote , smesni ste , da mi se kenja.",zabava,-1,1
517,youtube,"u novom sadu se vise postapaju sa ""brate"" nego u beogradu",zabava,0,0
518,youtube,Bilo bi super da nije voditelj toliko krindzi.,zabava,0,0
519,youtube,Ovaj brat je preduvan dosao za ovaj kviz,zabava,0,1
520,youtube,O BOZE NISAM SE SMEJAO OVOLIKO U POSLEDNIH 7 GODINA BOG TE MAZOOO....,zabava,1,0
521,youtube,Jel ti lepo na only fans-u,zabava,-1,1
522,youtube,"Koliko kvaliteta u jednom videu, jutjub cveta",zabava,1,0
523,youtube,Brate ti si mister beast u balkanskoj verziji,zabava,1,1
525,youtube,Ovo treeba nasem yt,zabava,1,0
526,youtube,malo traje epizoda za ovo remek delo,zabava,1,1
527,youtube,Mihajlo Radivojević 50% Brate 25% Mihajlo 25% Naduvani lik,zabava,1,1
528,youtube,ko vam vodi kameru oca mu. dobicu epilepticni napad,zabava,-1,1
529,youtube,Kao kreten se smejem u 2 ujutru. Bravo carevi.,zabava,1,0
530,youtube,yaser u sledeci kviz dovedi nekog pametnog,zabava,-1,1
531,youtube,sad će napokon da imaju za kiflu,zabava,1,1
532,youtube,obozavam ovu aktivnost 2 videa u jednoj nedelji,zabava,1,0
533,youtube,Kakav je to intro,zabava,0,0
534,youtube,Najnovosadskiji video :D,zabava,1,1
535,youtube,Iskreno najbolja epizoda,zabava,1,0
536,youtube,Volim sto se Mihajlo obukao ko za čas fizičkog.,zabava,1,1
537,youtube,Kako dobra epizoda! 10/10 sadržaj.,zabava,1,0
538,youtube,Једн од јачих квизова,zabava,1,0
539,youtube,Skup ljudi koji mrze svoju zemlju,zabava,-1,0
541,youtube,Ljubav za ove genijalne ljude,zabava,1,0
542,youtube,да бог да била најгледанија епизода,zabava,1,0
543,youtube,Hoćemo nazad stari intro!!!!!!!!!!!!!!!!,zabava,-1,0
544,youtube,Mladja uzeo Zagora kao stric poslednju sarmu na slavi,zabava,1,1
545,youtube,PRAVDA ZA DAŠKA,zabava,1,0
546,youtube,"hahahahahh, oplakao sam xD",zabava,1,1
547,youtube,"Милак ко на полиграфу, испитују га и зноји се",zabava,1,1
548,youtube,ok cekam da se sruši planeta posle ovog,zabava,1,1
549,youtube,Au kakvi gosti pa ovo je neprevaziđeno do sada šteta što više ovakvih gostiju ne možeš ni dovesti ni izmisliti,zabava,1,0
550,youtube,Legende najvece,zabava,1,0
551,youtube,Kao volim ovako zanimljive i kvalitetne videe.Bukvalo su vam svi serijali pre pre zanimljivi i kvalitetni.,zabava,1,0
552,youtube,Ovo nisam očekivao,zabava,0,0
553,youtube,"greska odmah u startu, max broj poena treba da bude 175... neiskustvo :)",zabava,0,0
554,youtube,Meni je prosto nevjerovatno da gospodin Skoric nije skolovani glumac.,zabava,0,1
555,youtube,Скуп најјачих људи икад,zabava,1,0
556,youtube,Video godine humor level 100000,zabava,1,0
557,youtube,Aooo e ovo je video braco,zabava,1,0
558,youtube,Jedan dislajk za sat vremena propali ste,zabava,1,1
559,youtube,"Moje detinjstvo, srednja škola i faks u jednom videu - ŠTOGOD",zabava,1,0
560,youtube,millennial humor meetup,zabava,0,0
561,youtube,Sedem da jedem i vidim ovo idemo bre,zabava,1,0
562,youtube,Gledajuci vaše videe shvatam kakvi ste ustvari vi ljudii.Fini i dobri. I toliko mi je drago sto sam vas FP kao celoj ekipi i smatram da zaista nisam mogla bolje izabrati. Vi ste dokaz da postoje dobri i posteni ljudi na ovom svetu. Znajte da cu uvek biti tu kao vaša podrška i vas najverniji FP.,zabava,1,0
563,youtube,Bukvalno najbolji sklop ljudi u jednom videu,zabava,1,0
564,youtube,Stariji ljudi igraju wow,zabava,1,1
565,youtube,Imam uz sta da doručkujem,zabava,1,1
566,youtube,Ovo nisam mogao ni da sanjam,zabava,1,1
567,youtube,Vrati stari introo,zabava,0,0
568,youtube,Brate sad mogu da jedem,zabava,1,1
569,youtube,opa milane dva videa u jednoj nedelji,zabava,1,1
570,youtube,10 godina proslo,zabava,0,0
571,youtube,"Sve je crna tama pojela, nema, mrak svuda, sve je crno, život je tanjir govana!",zabava,-1,0
572,youtube,Šavcijgerom iz prve pomoći,zabava,1,1
573,youtube,"""Pecurke po sumi koja je u vlasnistvu prijatelja iz Sremske Mitrovice"" PA OVI SU PREDVIDELI JOVANJICU",zabava,1,1
574,youtube,Ja bi pivo od bršljan otvorio,zabava,1,1
575,youtube,"mi smo pekli bika,a u biku jare,a u jaretu prase,a u prasetu pile",zabava,1,1
576,youtube,"Ja klao, ja sek'o, ja pek'o.",zabava,1,1
577,youtube,A znam ja sta je problem ne znate vi da otvorite pivo,zabava,-1,1
578,youtube,TI SI ĆERKO TATIN SIIIN!,zabava,1,1
579,youtube,Dimcina ko na derbiju,zabava,0,1
580,youtube,"Četri gajbe piva, šnicle i skripta, kakva kombinacija nisam je ranije kapirao",zabava,1,1
581,youtube,STA SRETENJE?!?!,zabava,0,1
582,youtube,Jel ima ko da gleda u 2023,zabava,0,0
583,youtube,3 maja sam ga zavrsio,zabava,0,0
584,youtube,Ako stvarno ovako neko provodi prvi maj ko ovaj burzuj on ne zna sta je zivot,zabava,-1,0
585,youtube,Ko osam ruku da ima - Mortal Kombat ahahahh,zabava,1,1
586,youtube,Kucica za kera ima 20 kvadrata i terasu hahaha,zabava,0,1
587,youtube,"""Sve sam radim...ko osam ruku da imam...",zabava,-1,1
588,youtube,"nije smesno uopce, kao agresivac trebalo bi nekom biti smesno? . zalosno sto ljude stave na youtube",zabava,-1,0
589,youtube,dzabe ti voditelju molis,zabava,-1,0
590,youtube,“Da me ostave u pustinju bez ruku ja bih pivo o bršljen otvorio!”,zabava,1,1
591,youtube,Ja sam svog psa nazvo Ćićo,zabava,0,0
592,youtube,Ovo je namesteno...neko je ovde potplacen,zabava,-1,0
594,youtube,bolji od nekih poznatih glumaca...,zabava,1,0
595,youtube,komunikaciju medija severoatlansko pravo menadzment biorazgradivog,zabava,-1,1
596,youtube,Ćićo uvek negativan,zabava,0,0
597,youtube,Kojiii kraljeviiii,zabava,1,0
598,youtube,Čemu spoilovanje Boljeg Života,zabava,-1,0
599,youtube,Ehh ko sad ovo gleda,zabava,0,0
600,youtube,"Niko nista: Cico: ""Jel znas ti...""",zabava,0,1
601,youtube,Ha ha zaljubio se u striptizetu u Rumenci ...,zabava,-1,1
602,youtube,To uopste nije kuriuzitetno kako se cini..,zabava,-1,1
603,youtube,Ajde ćićo peci rostilj ajde ćićo kuvaj kotlić ajde ćićo vadi žaoku AJDE GA JEBI ĆIĆO,zabava,-1,1
604,youtube,Ekipo gleda neko u 2020? :D,zabava,0,0
605,youtube,hahahahahhahaha,zabava,1,0
606,youtube,Sve suvo plačem prah ko iz peščanog sata,zabava,-1,1
607,youtube,I evo cetvrte godine zaredom gledam ovo,zabava,1,0
608,youtube,STA BI VUCIC REKO ZA OVO,zabava,0,1
609,youtube,Izgleda da se ove godine nece ici nigde,zabava,0,1
610,youtube,A ćićo pošto peče zovu ga ćićo ćumur...,zabava,-1,1
611,youtube,Debilčino svaka čast,zabava,-1,1
612,youtube,I Tata bi sine :),zabava,1,1
613,youtube,Ne moj da pevas u sebi debilcino neko ce te cuti,zabava,-1,1
614,youtube,Nemoj drogu bas svaki dan,zabava,1,1
615,youtube,E to su bila vremena kad si mogao kupiti kecap za 80 din.,zabava,0,1
616,youtube,Nema veze s vutrom al humor je top,zabava,0,0
617,youtube,Prvi video koji sam pogledao od dnevnjaka,zabava,0,0
618,youtube,Hahhahaha mene ovo mi se desilo,zabava,0,0
619,youtube,Ovaj Video je mene naduvao,zabava,1,1
620,youtube,Ovo treba bit smesno ili??,zabava,-1,1
621,youtube,Ako je ovako kad si naduvan onda sam ja rođen naduvan,zabava,0,1
622,youtube,ovo Tarantino ne moze da snimi,zabava,1,1
623,youtube,GDE MOZE DA SE UZME OVAKAV DUKS ?,zabava,0,0
624,youtube,Sta nije uredu sa mnom zasto mi nije smesno,zabava,-1,1
625,youtube,"Iskreno, ovo mi više izgleda kao osoba sa šizovrenijom",zabava,-1,1
626,youtube,Andrija odglumio Andjelku za Oskara,zabava,1,0
627,youtube,Kad si u bedu uzmi kredu nacrtaj medu i pogledaj ovaj video da popravi ti dan,zabava,1,1
628,youtube,"Znam da je ovo sve gluma, ali ja stalno imam dojam da je stvarno",zabava,0,0
629,youtube,То што си ти таква нема везе....,zabava,0,1
630,youtube,Ko smo mi? Da li smo mi srecni ljudi ili *iluzija u vremenu* ?,zabava,0,1
631,youtube,Osecam da su ceo dan snimali ovu scenu,zabava,1,1
632,youtube,Nikad ne bi reko,zabava,0,0
633,youtube,Da li smo mi srecni ljudi ili smo samo neka iluzija u vremenu,zabava,1,1
634,youtube,Koji vrhunski ludaci,zabava,1,1
635,youtube,Na kojoj lokaciji se nalazi vila Milena?,zabava,0,0
636,youtube,"Cudna dikcija glavne glumice...nije strasno, ali jeste cudno, kao I, s vremena na vreme neuobicajeno naglasavanje pojedinih reci.",zabava,0,0
638,youtube,UVUKO SE U TUDJU KUCU I TUDJE BOGATSTVO !!,zabava,-1,1
639,youtube,"Volim ovu glumicu Slobodu Mićalović, ali nekad tako zna da bude iritantna i glupa uh",zabava,0,0
640,youtube,"баш лепо, срце ми куца јаче",zabava,1,1
641,youtube,"Treba posetite doktora,ako vec nije kasno",zabava,-1,1
642,youtube,ko kaze da ova SLOBODNA zna da glumi i dobar je glumac taj nema veze sta ne kinematografija.,zabava,0,0
643,youtube,"Pesma, koju pevaju je predivna. Tako me dirnula da sam zaplakao..Sloboda, divan vokal..",zabava,1,0
644,youtube,Lajk ako gledas u 2021.god,zabava,1,0
645,youtube,"Davno beše kad sam čitala. Čini mi se da ima zanimljiv roman "" U slovenačkim gorama"". Ne znam zašto to nije snimljeno.",zabava,1,0
646,youtube,LIMUNADA OD SERIJE,zabava,-1,1
647,youtube,"opet isti glumci kao u ostalim serijama, stalno isti likovi...",zabava,-1,1
648,youtube,Treba nam vise ovakvih pesama,muzika,1,0
649,youtube,Pravi srpski country,muzika,1,1
650,youtube,Gdje spavas da te ne ukradu,muzika,1,1
651,youtube,ja gubim a dobijem,muzika,1,1
652,youtube,moja omiljena pesmica,muzika,1,0
653,youtube,Ovakvu muziku se vise ne krejira.... to je ono sto je nekad imalo dusu... a sad to vise nema..... tehnologija i pare uzele dusu,muzika,1,1
654,youtube,"Ovakvo nesto imati u glavi i staviti na papir i u pjesmu, da ti se dive miljuni! Pa kako? Koji je to mozak bio, skidam kapu",muzika,1,0
655,youtube,"Ovo je knjiga,nije pjesma",muzika,1,1
656,youtube,Svaka pjesma scenario za film,muzika,1,1
657,youtube,Covjek ima texta vise u jednoj pjesmi nego neki na citavom albumu...neponovljivi,muzika,1,1
658,youtube,Ova pesma je cijelo moje detinstvo,muzika,1,0
659,youtube,Ovo je bolje od 95% danasnjih pesama,muzika,1,0
660,youtube,Djordje je bio srpski Eminem,muzika,1,1
661,youtube,"Svarno je poseban,neverovatan",muzika,1,0
662,youtube,A u stvari se samo treba napiti pa sesti na bicikl,muzika,1,1
663,youtube,Непроцењиво добро!,muzika,1,0
664,youtube,Otslušala sam ovu pesmu bar 1000 puta ali mi nikad nije bilo dovoljno.,muzika,1,0
665,youtube,Od ovog je bolja samo 'Kraljević Marko i Musa Kesedžija',muzika,1,1
666,youtube,"Kako je bila lijepa,a sad Boze sacuvaj ni nalik na sebe,a pjesma vel.0 ni ona sama nezna sta pjeva,bruka od pjesme",muzika,0,0
667,youtube,Rihanna zeli svoj spot nazad.,muzika,-1,1
668,youtube,Nicki minaj Anaconda kopija,muzika,-1,1
669,youtube,Nicki Minaj sa Temu-a,muzika,-1,1
670,youtube,"Ja muzike, braćo mila",muzika,-1,1
671,youtube,"Sve isti fazon, dosadno.",muzika,0,0
672,youtube,Brate koji je ovo zanr?,muzika,0,0
673,youtube,"meni se ni jedna pjesma ne sviđa, sorry",muzika,-1,0
674,youtube,"Devojka ima lep glas i lepo izgleda al nikako da ubode neki hit koji ce da se slusa na duze staze,steta",muzika,0,0
675,youtube,"Тралала, бла, бла",muzika,-1,1
676,youtube,"Odvratno potenciranje njeno samo na niskim strastima i pornografija...pesma isto dno.Mula,fula,nula ahahahhaha fuj",muzika,-1,0
677,youtube,Svetsko a nase!,muzika,1,0
678,youtube,"RESPECT koliko se potrudi oko spotova. Koreografija, sve, u korak sa profesionalnim plesacima.",muzika,1,0
679,youtube,"ovde je jedino spot dobar, steta sto sa tolikim talentom za pevanje recituje neki nerazumljiv tekst",muzika,-1,1
680,youtube,Nezna ona iznjet taj stil...,muzika,-1,0
681,youtube,Ali svaka pesma na isti fazon nebitno je koju pustim od nje imam utisak da je ista pesma,muzika,-1,0
682,youtube,Pevacica u pokusaju,muzika,-1,1
683,youtube,"dobri spotovi mlake pjesme, klasika kod tebe",muzika,0,0
684,youtube,Ajde uozbilji se vise,muzika,-1,1
685,youtube,Ova ce najbolje proci jer nista ne razumiješ a vozi te,muzika,1,1
686,youtube,103 mil pregleda,muzika,0,0
687,youtube,Pesma koja je me probudila iz kome hvala sestri u klinickom centru nis,muzika,1,1
688,youtube,Pjesma je odlična i spot gori ko se slaže like,muzika,1,0
689,youtube,Šteta sto se ponovo ne aktiviraju. Ovo je za svetske okvire vrh,muzika,1,0
690,youtube,Odlična pesma super,muzika,1,0
691,youtube,Ova pesma je nekako bas tuzna,muzika,-1,0
692,youtube,znači ovo je brutalno dobro,muzika,1,0
693,youtube,"Meni je ova pjesma top, u ovo je vrijeme pravi antidepresiv",muzika,1,0
694,youtube,Samo opusteno i prezgodne ste,muzika,1,0
695,youtube,Bravo cure za 100 miliona pregleda! Estradi nedostaje ovaj trio!,muzika,1,0
696,youtube,Ehh da je ovo islo na Evroviziju,muzika,1,0
697,youtube,"Iskeno, nisam prepoznao jezik na kojem 'pjevaju'",muzika,-1,1
698,youtube,Kakve gluposti.,muzika,-1,0
699,youtube,I dalje se sluša,muzika,1,0
700,youtube,Svaki deo tela je pretvorila u novac!,muzika,-1,1
701,youtube,Ova pijesma i spot su kriminalno loši,muzika,-1,0
702,youtube,ako hoces budi mi 8. zena,muzika,1,1
703,youtube,Ubrzano jurimo kao filmu Idiocracy (2006) :),muzika,-1,1
704,youtube,Ta cura ne zna da peva,muzika,-1,0
705,youtube,"I stas i glas, samo tetovaze ti ne stoje",muzika,0,0
706,youtube,odlicna pjesma za nedjeljni rucak s obitelji,muzika,-1,1
707,youtube,Rozi Porsche je grijeh protiv čovječnosti,muzika,-1,1
708,youtube,Ni glasa ni stila za muziku,muzika,-1,0
709,youtube,Moja cerka Aleksandra je ovo pjevala,muzika,0,0
711,youtube,Nemojte da budete toliko opasni uplasice se vanzemaljci,muzika,0,1
712,youtube,"Neobicna pesma, svidja mi se",muzika,1,0
713,youtube,Veštačka inteligencija nije mogla da zamisli ovo,muzika,0,1
714,youtube,ovakav otkačeni mozak za muziku neće se skoro ponovo roditi.,muzika,1,1
715,youtube,Ovde sam samo da čitam komentare,muzika,0,1
716,youtube,Zanimljiva pesma,muzika,1,0
717,youtube,"Momcilo, trepni na levo oko 3 puta ako si otet",muzika,0,1
718,youtube,Odlicni bravo bravo,muzika,1,0
719,youtube,Spojio ih isti diler 100%,muzika,-1,1
720,youtube,E baš si otiš'o u aut,muzika,-1,1
721,youtube,"Spot je brutalan, moze u rang sa Holivudom. Muzika paše",muzika,1,0
722,youtube,"""U 2026 ćemo imati leteće automobile"" 2026:",muzika,0,1
723,youtube,Niko se ovome nije nadao.,muzika,0,1
724,youtube,Можда је требало убацити у спот сина Драгана и он воли свемир много.,muzika,0,1
725,youtube,Bajagin glas sve napravi umjetnoscu,muzika,1,0
726,youtube,Moj prijatelj invalid je usto iz kolica samo da ugasi ovu glupost,muzika,-1,1
727,youtube,Devito i Bajaga pre GTA 6,muzika,1,1
728,youtube,Konačno neka pesma gde se ne peva o drogi,muzika,1,1
729,youtube,Ovo ćeš često čuti po kladionicama...,muzika,-1,1
730,youtube,Ovo je i baba Vanga promašila,muzika,0,1
731,youtube,"Svaka cast na pesmi, hvala Bogu pa sam gluv",muzika,-1,1
732,youtube,Sta kroz ovo propagira.,muzika,0,0
733,youtube,sto je najgore dobro je,muzika,1,1
734,youtube,Jel ovo Vučić u anamirinom univerzumu?,muzika,0,1
735,youtube,"Decko ti si otiso jos odavno u aut,i bez i sa tom pesmom",muzika,-1,0
736,youtube,Meni se djasvi.,muzika,1,0
737,youtube,Ni stručnjak ne može to izmisliti,muzika,0,1
738,youtube,Ljudi od kojih možeš čuti pametne riječi.,sport,1,0
739,youtube,Velikan svetskog sporta a ne ovih prostora..Idemo Nolee..,sport,1,0
740,youtube,"Ali glupi navijači,su provociranjem sigurno ga naljutili i zbog njih ih je osvojio....to što ga mrze neki ljudi izvlače 110 posto, i tako su mu pomogli!!!",sport,1,1
741,youtube,Svaka cast voditelju i gostu.,sport,1,0
742,youtube,Ovaj intervju treba pustati deci u osnovnoj skoli i u Srbiji i u Hrvatskoj.,sport,1,1
743,youtube,"Kakav covijek kakva licnosti samo takav sportista, apsolutna inteligencija. Sta pozeliti ovom Momku puno zdravlja i srece cijeloj porodici.",sport,1,0
744,youtube,I kazu da su sportisti glupi...,sport,1,1
745,youtube,"Pusti misao, to je pravi trening",sport,0,1
746,youtube,Kakva jedna ljudska veličina u svakom smislu !!,sport,1,0
747,youtube,Rijedak slucaj pametnog covjeka. Sve pohvale,sport,1,1
748,youtube,Bolji sam covjek nakon sat vremena gledanja ove velicine od covjeka,sport,1,1
749,youtube,"Kad se sastanu dva genijalna u svojim sportovima,onda to izgleda ovako svaka čast.",sport,1,0
750,youtube,"sto ne volim kad voditelj postavlja pitanje kroz celu neku njegovu pricu, ma daj gledaj da pitanja budu koncizna i da gost sto vise govori odgovori a ne pitanje maltene duze od odgovora gosta",sport,-1,0
751,youtube,47:08 najjaci dio haha sta prica covjek,sport,0,1
752,youtube,"Dva gospodina, ovo djeca treba da slušaju na časovima odjeljenjske zajednice, ništa više ni manje...njih dvoica su toliko lekcija dali slušaocima, oduševljena sam.",sport,1,1
753,youtube,"Ne mozes ti s njima nikada, jer nisi kulturan. U koliko si im samo meceva javno mater psovao pa mislis da im to niko nikad nije preveo. Dzaba ti slava i uspjeh kad si primitivac.",sport,-1,1
754,youtube,"Covek koji nije skolovani novinar,a ovako odradi podcast prosto nemam reci. Kakva gospoda oba dvoje",sport,1,0
755,youtube,Neki samozvani novinari da odgledaju ovaj intervju i nauce nesto od njega,sport,1,1
756,youtube,"Ove novopecene,internet-tiktok-sajber generacije da svako jutro gledaju ova dva genijalca i ako nauce bar 1% zivotnih lekcija,pobijedili su",sport,1,1
757,youtube,Mogla bih da ga slusam satima. Prepametan covek.,sport,1,0
758,youtube,posle ovog intervjua problem je bilo šta drugo pogledati na yt jer deluje amaterski spram ova dva gospodina,sport,1,1
759,youtube,"Lepo je obasjao i ovaj naš problem, koji imamo mi sa Balkana.",sport,1,1
760,youtube,Neverovatno je da se neki ljudi skoluju ceo zivot da bi bili novinari i onda se pojavili Slaven iz skroz negog drugog sveta i ocita im svima lekciju kako treba da se vodi emisija bez upadanja u svaku rec,sport,1,1
761,youtube,Jesi li mogao vise reklama da ubacis???,sport,-1,1
762,youtube,Fenomenalan prevod za titlove,sport,1,0
763,youtube,Ovaj seljak Plavsic se narodu zgadio sa onim urlikanjem pih.. bas gadan lik.,sport,-1,0
764,youtube,Ovo Zvezda Srpski nacionalni patriotski tim ??? Ovo Partizan - ima li Srba u Srbiji ??? Pomije a ne derbi !!!,sport,-1,1
765,youtube,Sta se desava sa logom na arena premium 3 I koji je razlog da ga trenutno nema opet vam se to javlja da kanali nemaju oznake,sport,0,0
766,youtube,Malo slabiji trening...,sport,-1,1
767,youtube,Plavšić se beše zarekao da nikad neće da pređe na arenu? Mungos.,sport,-1,1
768,youtube,"ko partizanu rupu kopa, zlezda u nju upada.",sport,0,1
769,youtube,Hoće li zvezda biti kažnjena?,sport,0,0
770,youtube,Inteligentni igrači Zvezde u završnici dokazaše klasu...,sport,1,0
771,youtube,"Lakše je videti tigra u Africi nego Srbina u ""srpskom"" derbiju. Uz kladionice kao sponzore oba kluba. Sve u duhu srpstva i pravoslavlja.",sport,-1,1
772,youtube,Da smo godinu dana igrali jos ne bi nas stigli,sport,1,1
773,youtube,Bar ste naučili da naduvavate balone...,sport,-1,1
774,youtube,Nijedan Srbin na terenu.,sport,-1,1
775,youtube,Sta je ovo afrička liga gde su Srbi?,sport,-1,1
776,youtube,Узмем да гледам “дерби” по први пут после 10год и гледам тимове. 8 црнаца на терену. Шта је бре ово?!,sport,-1,1
777,youtube,Darko Ćaci Plavsic,sport,-1,1
778,youtube,"Jutrić, kafica...",sport,0,1
779,youtube,"Nigde Srbina, sve stranci.",sport,-1,0
780,youtube,kamerun protiv nigerije,sport,-1,1
781,youtube,Уживам док гледам ову велику тугу на ћаци арени спорт.,sport,1,1
782,youtube,bravo crno bela ljubavi,sport,1,0
783,youtube,"Partizan kao underdog pobedjuje, nisam sladju pobedu doziveo ne pamtim :)",sport,1,0
784,youtube,Abe Srbi Srbi kad se vi sami ne postujete ko ce od Evrope da vas postuje,sport,-1,1
785,youtube,"Sta nam komunjare uradise , sta smo postali sramota od naroda , pi gadite mi se svi do jednog, sramota reci da sam Srbin, kakvi nam preci bili, a sta smo postali otpad zivi",sport,-1,0
786,youtube,"Коментаторе забoлeло, као да су им узели 50% од плате",sport,-1,1
787,youtube,Stavite rezultat u naslovu,sport,0,0
788,youtube,Radim u jednoj kladionici i bile su braćo milionske uplate na partizan...mnogo više nego na zvezdu ili poene...inače sam grobar...,sport,0,0
789,youtube,"Jel ispao ćacilend, ili još imaju šanse?",sport,-1,1
790,youtube,"Кад на грбу петокрака блиста, џаба Звезди и Партизану и титула триста.",sport,-1,1
791,youtube,"'Profesionalni fudbaler', samo da je promasio golmana, bilo gde bi lopta usla. Umesto toga on pogadja Glazera direktno. Zali boze ko danas igra profesionalni fudbal i na sta je ovo licilo.",sport,-1,0
792,youtube,"al sto volim ovog grobarskog komentatora... cisto se vidi da je gazio liniju i usao ranije, a on govori sve je cisto...",sport,-1,1
793,youtube,Партизан је најлошији и најмањи буџет задњих 15 год.а друга страна обрнуто.то је лоше за наш фудбал и лигу.пад наше лиге на уефа рангу је неминован.,sport,-1,0
794,youtube,"napokon komentator, hvala arena za ovo",sport,1,0
795,youtube,Bolje da je samo tri razlike. Bitnije od ovoga je cetvrtak i francuzi. Bice cupavo!,sport,0,0
796,youtube,Напријед црвено-бијели... Позз!,sport,1,0
797,youtube,Čestitam partizanu na derbiju imaju jaku skolu da su igrali onaj prvi sastav tu bi bilo borbeno i napeto,sport,1,0
798,youtube,Skupli smo stari raspali valjak,sport,-1,1
799,youtube,Sto ovako ne ostavljate komentatore i u drugim ligama,sport,0,1
