id,source,text,tip,sentiment,sarcasm
sr-00679,youtube,Ako je ko gledo u nek kaze koju informaciju,filmovi,0,0
sr-00680,youtube,"Ja ne znam kako ljudi mogu gledati ovaj film i uživati u njemu. Em je scenarij napisan kao da ga je napisao klinac od 12 godina, em je gluma na razini predstava u osnovnim školama, em je režija zaboravljiva i vizualno nezanimljiva, a o groznoj glazbi da i ne pričam. Kombinacija nepotrebne amerikanizacije srpske kinematografije i glorifikiacije kriminala, a dobiva pažnju i popularnost veću od onih koju imaju neki stvarno kvalitetni srpski filmovi i serije.",filmovi,-1,0
sr-00681,youtube,Meni je najjace svadjanje u chetu hhahaha,filmovi,0,1
sr-00689,youtube,"Ovo za ovu đecu film,da se malo igraju kriminalaca.Bravo majstori pii",filmovi,-1,1
sr-00692,youtube,"trejler pola filma spojlovao, druga stvar radnja je nikakva kao 1 epizoda serije, ocekivan kraj i uvod i seriju. film 5 od 10",filmovi,-1,0
sr-00696,youtube,Promocija kriminala brzog i kratkog zivota.,filmovi,-1,0
sr-00697,youtube,kako da gledam nema bioskopa u mom selu,filmovi,-1,0
sr-00698,youtube,"Hahaha meni ovo liči na Janes Bonda, malo su se preigrali sa ovim filmom",filmovi,-1,1
sr-00699,youtube,"Jedna od rijetkih serija/filmova koju su pokvarile glavne uloge, mada i pored katastrofalne glume i ovog drugog opet je dobra. Kad bi se nekako mogli isijeći svi dijelovi u kojima se oni pojavljuju bilo bi top, jer su sve ""sporedne"" uloge vrhunski odradile posao sa antologijskim scenama, a ova dvojica su odglumila opasne kriminalce isto dva Micky mausa ...",filmovi,-1,1
sr-00703,youtube,"90% sirotinje ovo gleda, 9% ovo živi, 1% ovo kontroliše! Jedno je odgledati film/seriju radi razonode, a drugo je željeti živjeti takav život, a jedina je istina kako trenutno sada živite. Mnogi ljudi su podsvjesno/indirektno upropašteni, jer je filmska industrija utjecala na njihove umove. Nemate dinar u džepu, a propadate duhovno u želji kako da steknete za skupog bmw-a. Pogledajte samo koliko turske serije imaju utjecaja na mlade djevojke, hoćete li da vas lažem? - Znate i sami. Ne kažem da je loše biti imućan, već je loše što se ta vrijednost oduvijek vrednuje, a ne ostale vrijednosti. Koliko je društvo upropašteno, dovoljno vam govori to što se nemoralne pjesme slušaju, gledaju nemoralni filmovi, serije, itd. Vi zapravo još niste shvatili ili ne želite da shvatite, da preko virtuelnog svijeta oni sa vama upravljaju! Morate da imate dobre patike, mnogo para, markiranu odjeću, dobra auta, dobar stan itd. A o storijima da i ne govorim, šta ste radili, gdje ste bili, šta ste jeli/pili. Veoma čudan svijet, u kojem će iskrenost, ljubav, ono iskonski što je u nama - brzo da iščezne. Sve se vrti oko moći i novca, a oni koji su sve ovo napravili nije im to ništa u cilju kao što je 'kontrola'. Kada osjetite ili doživite ovo o čemu sam vam govorio, sjetit ćete se mene. Srdačno vas pozdravljam, hvala!",filmovi,-1,1
sr-00705,youtube,Najgori domaći film svih vremena.,filmovi,-1,0
sr-00707,youtube,"Drugi put gledam drugi film i stvarno prvi se film može gledati iz nova više puta te svaka čast svima, ali ovaj drugi je kritičnog scenarija.. ne znam zašto su išli u smjeru toga da se sve svodi na spašavanje lika iz prvog filma koji nije ostavio nikakav osobit trag da bi se nešto očekivalo od njega u nastavku.",filmovi,-1,0
sr-00712,youtube,Jaoooo živim u USA I nemogu nigde da nađem ovaj film da se gleda!,filmovi,0,0
sr-00714,youtube,Sad kad se kidare dignu po gradu,filmovi,-1,1
sr-00718,youtube,Ehh sta ti je zivot.. nekad Brazilu cepao mreze a sad krade automobile.. Jedna prosecna prica fudbalera u drzavi xd,filmovi,-1,1
sr-00719,youtube,Gdje mogu gledati ljudi film ako mi mozete reci molim vas,filmovi,0,0
sr-00722,youtube,"Stoji da je prvi film za klasu bolji, ali ne možete da mi kažete da drugi ne valja.",filmovi,0,0
sr-00727,youtube,totalno razočaranje u odnosu na prethodni dio,filmovi,-1,0
sr-00731,youtube,Ja ne znam zasto se ovo prije nije desilo balkanskoj sceni. Apsoultni vrh i profesionalnost. Film je bio odlican kakavog sam ga i ocekivala. Sa puno napetosti i smjesnih trenutaka i izvala. Kao i serija i prvi film ODLIČNO. Cijeli film sam odgledala u jednom dahu i bila sam toliko sretna jer su se vratili. Nadam se da ova suradnja nikada nece prestati jer ovo je nesto predobro i treba opstati. Odlicna pohvala za sve sve sve nema niti jedne mane i jedva cekamo da izade serija. Pozzz,filmovi,1,0
sr-00735,youtube,Kad izlazi film na RTS,filmovi,0,0
sr-00738,youtube,Film top al fale Crnogorci u filmu bilo bi uzbudljivije jos,filmovi,1,1
sr-00740,youtube,Da li neko zna koji je put na kome voze dva BMW-a na početku?,filmovi,0,0
sr-00741,youtube,Prvi deo super a drugi deo opasno razocaranje,filmovi,-1,0
sr-00743,youtube,Osedeo sam čekajući,filmovi,-1,1
sr-00745,youtube,Moglo je to i bolje,filmovi,-1,0
sr-00755,youtube,kad odete na projekciju ovog filma i odgledate ga smatrajte da ste FILMSKI RETARDIRANI !!,filmovi,-1,1
sr-00759,youtube,A gde je ono kada kupuju jelku,filmovi,0,0
sr-00760,youtube,ivo andonov doktor...mogli su da stave da glumi nekog takvog...,filmovi,-1,1
sr-00764,youtube,"Ja sam u šoku posle samo kraja ovog filma....Da li je moguće da se ovako završava i nastavlja dalje? A sta ce biti dalje, to je pitanje?",filmovi,-1,0
sr-00765,youtube,sta profesor kosta vujic radi u kriminalnom filmu,filmovi,-1,1
sr-00772,youtube,Na zadnju scenu sam se najezio,filmovi,1,0
sr-00775,youtube,Najgori film na pola sam izašo nisam mogo da izdržim do kraja koliko je glupo uradjen...,filmovi,-1,0
sr-00776,youtube,film je odlican cista 10,filmovi,1,0
sr-00778,youtube,Malo mi smesno sto prikazuju kriminalni vrh u Srbiji a ispalo da su Velja Nevolja i realni kriminal 600 puta gori.,filmovi,-1,1
sr-00779,youtube,Naježila sam se kol'ko je dobro,filmovi,0,0
sr-00780,youtube,Ne znam da li sam previse ocekivao od filma ili sta vec. Upravo sam se vratio iz bioskopa i mogu vam reci da nikad u zivotu nisam zazalio za potrosenim parama i vremenom kao danas,filmovi,-1,0
sr-00783,youtube,"svi furaju versace jeans ,nema se za versace malo skuplji XD",filmovi,0,1
sr-00788,youtube,Gledo sam film je fantazija,filmovi,0,0
sr-00791,youtube,film prosjek nista spec,filmovi,0,0
sr-00794,youtube,"Eto, da se klinci izgasiraju još malo",filmovi,-1,1
sr-00801,youtube,Ništa od ovoga se ne bi desilo da nije otišao da kupi napolitanke,filmovi,-1,1
sr-00804,youtube,Tako je braćo srbi ima i holivud da nam zavidi,filmovi,0,1
sr-00805,youtube,Zasto nema da se kupi online ?,filmovi,0,0
sr-00806,youtube,kakva tragedija. pa jos i drugi deo snimaju,filmovi,-1,1
sr-00808,youtube,"Upravo sam pogledao film, blago razocarenje, koliko prica, cekanja i na kraju, uzas..",filmovi,-1,0
sr-00810,youtube,"Loše ...ali baš loše odradjeno...scenario za malu djecu, a gluma preko one stvari odradjena...u odnosu na prvi dio, nebo i zemlja...",filmovi,-1,0
sr-00811,youtube,"Ajmo sad svi lepo u kriminal, vidite kako je super. Koja je sira poenta filma osim pumpanja klinaca da krenu tim putem?",filmovi,-1,1
sr-00813,youtube,Nema veze sa mozgom niti prvim delom. Ovo je uzas,filmovi,-1,0
sr-00816,youtube,Film je jedna katastrofa u odnosu na prvi dio,filmovi,-1,0
sr-00818,youtube,Srbija ostala u 90tima jos brije na zemunce... Hahahaha joj kakav narod... A 90 posto za kikiriki nema,filmovi,-1,1
sr-00820,youtube,Tragedija od filma,filmovi,-1,0
sr-00823,youtube,Ludilo u najavi,filmovi,0,0
yt-00824,youtube,Univerzum će implodirati od intenziteta ovog crossovera,zabava,1,1
yt-00826,youtube,"Kaaakav spoj, ovo nam je trebaloo!",zabava,1,0
yt-00827,youtube,Posle 15 godina ponovo gledam Yasserstaina..,zabava,1,1
yt-00828,youtube,Kakvi debili u najpozitivnijem smislu....znas ono kad ti neko opsuje majku a ne misli na bas pravu mamu tvoju :))),zabava,1,1
yt-00834,youtube,"Pitao sam za Žorža i odmah neke ""smetnje""....",zabava,0,1
yt-00835,youtube,"Au jebote , smesni ste , da mi se kenja.",zabava,-1,1
yt-00836,youtube,"u novom sadu se vise postapaju sa ""brate"" nego u beogradu",zabava,0,0
yt-00837,youtube,Bilo bi super da nije voditelj toliko krindzi.,zabava,0,0
yt-00846,youtube,Ovaj brat je preduvan dosao za ovaj kviz,zabava,0,1
yt-00847,youtube,O BOZE NISAM SE SMEJAO OVOLIKO U POSLEDNIH 7 GODINA BOG TE MAZOOO....,zabava,1,0
yt-00848,youtube,Jel ti lepo na only fans-u,zabava,-1,1
yt-00851,youtube,"Koliko kvaliteta u jednom videu, jutjub cveta",zabava,1,0
yt-00852,youtube,Brate ti si mister beast u balkanskoj verziji,zabava,1,1
yt-00853,youtube,како људи историчари а не знају за Луја 14.,zabava,0,-1
yt-00855,youtube,Ovo treeba nasem yt,zabava,1,0
yt-00856,youtube,malo traje epizoda za ovo remek delo,zabava,1,1
yt-00857,youtube,Mihajlo Radivojević 50% Brate 25% Mihajlo 25% Naduvani lik,zabava,1,1
yt-00859,youtube,ko vam vodi kameru oca mu. dobicu epilepticni napad,zabava,-1,1
yt-00860,youtube,Kao kreten se smejem u 2 ujutru. Bravo carevi.,zabava,1,0
yt-00871,youtube,yaser u sledeci kviz dovedi nekog pametnog,zabava,-1,1
yt-00872,youtube,sad će napokon da imaju za kiflu,zabava,1,1
yt-00875,youtube,obozavam ovu aktivnost 2 videa u jednoj nedelji,zabava,1,0
yt-00877,youtube,Kakav je to intro,zabava,0,0
yt-00880,youtube,Najnovosadskiji video :D,zabava,1,1
yt-00898,youtube,Iskreno najbolja epizoda,zabava,1,0
yt-00899,youtube,Volim sto se Mihajlo obukao ko za čas fizičkog.,zabava,1,1
yt-00901,youtube,Kako dobra epizoda! 10/10 sadržaj.,zabava,1,0
yt-00902,youtube,Једн од јачих квизова,zabava,1,0
yt-00903,youtube,Skup ljudi koji mrze svoju zemlju,zabava,-1,0
yt-00905,youtube,Spojiti ovu četvoticu u istom prostoru je pobeda sama po sebi.,zabava,1,-
yt-00906,youtube,Ljubav za ove genijalne ljude,zabava,1,0
yt-00907,youtube,да бог да била најгледанија епизода,zabava,1,0
yt-00910,youtube,Hoćemo nazad stari intro!!!!!!!!!!!!!!!!,zabava,-1,0
yt-00911,youtube,Mladja uzeo Zagora kao stric poslednju sarmu na slavi,zabava,1,1
yt-00918,youtube,PRAVDA ZA DAŠKA,zabava,,
yt-00919,youtube,"hahahahahh, oplakao sam xD",zabava,1,1
yt-00921,youtube,"Милак ко на полиграфу, испитују га и зноји се",zabava,1,1
yt-00922,youtube,ok cekam da se sruši planeta posle ovog,zabava,1,1
yt-00923,youtube,Au kakvi gosti pa ovo je neprevaziđeno do sada šteta što više ovakvih gostiju ne možeš ni dovesti ni izmisliti,zabava,1,0
yt-00928,youtube,Legende najvece,zabava,1,0
yt-00930,youtube,Kao volim ovako zanimljive i kvalitetne videe.Bukvalo su vam svi serijali pre pre zanimljivi i kvalitetni.,zabava,1,0
yt-00931,youtube,Ovo nisam očekivao,zabava,0,0
yt-00934,youtube,"greska odmah u startu, max broj poena treba da bude 175... neiskustvo :)",zabava,0,0
yt-00936,youtube,Meni je prosto nevjerovatno da gospodin Skoric nije skolovani glumac.,zabava,0,1
yt-00937,youtube,Скуп најјачих људи икад,zabava,1,0
yt-00940,youtube,Video godine humor level 100000,zabava,1,0
yt-00943,youtube,Aooo e ovo je video braco,zabava,1,0
yt-00949,youtube,Jedan dislajk za sat vremena propali ste,zabava,1,1
yt-00954,youtube,"Moje detinjstvo, srednja škola i faks u jednom videu - ŠTOGOD",zabava,1,0
yt-00955,youtube,millennial humor meetup,zabava,0,0
yt-00956,youtube,Sedem da jedem i vidim ovo idemo bre,zabava,1,0
yt-00957,youtube,Gledajuci vaše videe shvatam kakvi ste ustvari vi ljudii.Fini i dobri. I toliko mi je drago sto sam vas FP kao celoj ekipi i smatram da zaista nisam mogla bolje izabrati. Vi ste dokaz da postoje dobri i posteni ljudi na ovom svetu. Znajte da cu uvek biti tu kao vaša podrška i vas najverniji FP.,zabava,1,0
yt-00959,youtube,Bukvalno najbolji sklop ljudi u jednom videu,zabava,1,0
yt-00960,youtube,Stariji ljudi igraju wow,zabava,1,1
yt-00962,youtube,Imam uz sta da doručkujem,zabava,1,1
yt-00965,youtube,Ovo nisam mogao ni da sanjam,zabava,1,1
yt-00967,youtube,Vrati stari introo,zabava,0,0
yt-00968,youtube,Brate sad mogu da jedem,zabava,1,1
yt-00969,youtube,opa milane dva videa u jednoj nedelji,zabava,1,1
yt-00971,youtube,10 godina proslo,zabava,0,0
yt-00973,youtube,"Sve je crna tama pojela, nema, mrak svuda, sve je crno, život je tanjir govana!",zabava,-1,0
yt-00978,youtube,Šavcijgerom iz prve pomoći,zabava,1,1
yt-00980,youtube,"""Pecurke po sumi koja je u vlasnistvu prijatelja iz Sremske Mitrovice"" PA OVI SU PREDVIDELI JOVANJICU",zabava,1,1
yt-00981,youtube,Ja bi pivo od bršljan otvorio,zabava,1,1
yt-00988,youtube,"mi smo pekli bika,a u biku jare,a u jaretu prase,a u prasetu pile",zabava,1,1
yt-00994,youtube,"Ja klao, ja sek'o, ja pek'o.",zabava,1,1
yt-00997,youtube,A znam ja sta je problem ne znate vi da otvorite pivo,zabava,-1,1
yt-00998,youtube,TI SI ĆERKO TATIN SIIIN!,zabava,1,1
yt-01001,youtube,Dimcina ko na derbiju,zabava,0,1
yt-01010,youtube,"Četri gajbe piva, šnicle i skripta, kakva kombinacija nisam je ranije kapirao",zabava,,
yt-01011,youtube,STA SRETENJE?!?!,zabava,,
yt-01012,youtube,Jel ima ko da gleda u 2023,zabava,0,0
yt-01019,youtube,3 maja sam ga zavrsio hahahahhahahahahahahhaha,zabava,,
yt-01020,youtube,Ako stvarno ovako neko provodi prvi maj ko ovaj burzuj on ne zna sta je zivot,zabava,-1,0
yt-01021,youtube,Ko osam ruku da ima - Mortal Kombat ahahahh,zabava,1,1
yt-01028,youtube,Kucica za kera ima 20 kvadrata i terasu hahaha,zabava,0,1
yt-01031,youtube,"""Sve sam radim...ko osam ruku da imam...",zabava,-1,1
yt-01033,youtube,"nije smesno uopce, kao agresivac trebalo bi nekom biti smesno? . zalosno sto ljude stave na youtube",zabava,-1,0
yt-01038,youtube,dzabe ti voditelju molis,zabava,-1,0
yt-01039,youtube,“Da me ostave u pustinju bez ruku ja bih pivo o bršljen otvorio!”,zabava,1,1
yt-01040,youtube,Ja sam svog psa nazvo Ćićo,zabava,0,0
yt-01042,youtube,Ovo je namesteno...neko je ovde potplacen,zabava,-1,0
yt-01045,youtube,Valjda se zna neki red,zabava,0,-1
yt-01050,youtube,bolji od nekih poznatih glumaca...,zabava,1,0
yt-01053,youtube,komunikaciju medija severoatlansko pravo menadzment biorazgradivog,zabava,-1,1
yt-01054,youtube,Ćićo uvek negativan,zabava,0,0
yt-01060,youtube,Kojiii kraljeviiii,zabava,1,0
yt-01072,youtube,Čemu spoilovanje Boljeg Života,zabava,-1,0
yt-01085,youtube,Ehh ko sad ovo gleda,zabava,0,0
yt-01092,youtube,"Niko nista: Cico: ""Jel znas ti...""",zabava,0,1
yt-01097,youtube,Ha ha zaljubio se u striptizetu u Rumenci ...,zabava,-1,1
yt-01102,youtube,To uopste nije kuriuzitetno kako se cini..,zabava,-1,1
yt-01105,youtube,Ajde ćićo peci rostilj ajde ćićo kuvaj kotlić ajde ćićo vadi žaoku AJDE GA JEBI ĆIĆO,zabava,-1,1
yt-01124,youtube,Ekipo gleda neko u 2020? :D,zabava,0,0
yt-01132,youtube,hahahahahhahaha,zabava,1,0
yt-01134,youtube,Sve suvo plačem prah ko iz peščanog sata,zabava,-1,1
yt-01149,youtube,I evo cetvrte godine zaredom gledam ovo,zabava,1,0
yt-01150,youtube,STA BI VUCIC REKO ZA OVO,zabava,0,1
yt-01151,youtube,Izgleda da se ove godine nece ici nigde,zabava,0,1
yt-01153,youtube,A ćićo pošto peče zovu ga ćićo ćumur...,zabava,-1,1
yt-01155,youtube,Debilčino svaka čast,zabava,-1,1
yt-01158,youtube,I Tata bi sine :),zabava,1,1
yt-01162,youtube,Ne moj da pevas u sebi debilcino neko ce te cuti,zabava,-1,1
yt-01168,youtube,Nemoj drogu bas svaki dan,zabava,1,1
yt-01171,youtube,E to su bila vremena kad si mogao kupiti kecap za 80 din.,zabava,0,1
yt-01189,youtube,Nema veze s vutrom al humor je top,zabava,0,0
yt-01191,youtube,Prvi video koji sam pogledao od dnevnjaka,zabava,0,0
yt-01201,youtube,Hahhahaha mene ovo mi se desilo,zabava,0,0
yt-01207,youtube,Ovaj Video je mene naduvao,zabava,1,1
yt-01216,youtube,Ovo treba bit smesno ili??,zabava,-1,1
yt-01226,youtube,Ako je ovako kad si naduvan onda sam ja rođen naduvan,zabava,0,1
yt-01272,youtube,ovo Tarantino ne moze da snimi,zabava,1,1
yt-01305,youtube,GDE MOZE DA SE UZME OVAKAV DUKS ?,zabava,0,0
yt-01338,youtube,Sta nije uredu sa mnom zasto mi nije smesno,zabava,-1,1
yt-01369,youtube,"Iskreno, ovo mi više izgleda kao osoba sa šizovrenijom",zabava,-1,1
yt-01384,youtube,Andrija odglumio Andjelku za Oskara,zabava,1,0
yt-01385,youtube,Kad si u bedu uzmi kredu nacrtaj medu i pogledaj ovaj video da popravi ti dan,zabava,1,1
yt-01389,youtube,"Znam da je ovo sve gluma, ali ja stalno imam dojam da je stvarno",zabava,0,0
yt-01393,youtube,То што си ти таква нема везе....,zabava,0,1
yt-01417,youtube,Ko smo mi? Da li smo mi srecni ljudi ili *iluzija u vremenu* ?,zabava,0,1
yt-01418,youtube,Osecam da su ceo dan snimali ovu scenu,zabava,1,1
yt-01422,youtube,Nikad ne bi reko,zabava,0,0
yt-01425,youtube,Da li smo mi srecni ljudi ili smo samo neka iluzija u vremenu,zabava,1,1
yt-01445,youtube,Koji vrhunski ludaci,zabava,1,1
yt-01448,youtube,Na kojoj lokaciji se nalazi vila Milena?,zabava,0,0
yt-01449,youtube,"Cudna dikcija glavne glumice...nije strasno, ali jeste cudno, kao I, s vremena na vreme neuobicajeno naglasavanje pojedinih reci.",zabava,0,0
yt-01450,youtube,"Ko još gleda u 2026 Samo ovde je toliko provodno da je Saša bio zaljubljenih u učitelja, ali naravno u to vreme nije smelo o tome da se govori, a više nego je jasno i očigledno na šta je mislila dok je o ovim likovima pisala, a onda kao napisala da je imao devojku bla, bla ..... Čak i reditelj je to shvatio i toliko scene njih dvojice zrače željom između njih, a ima i onih koji znaju da je Bosiljčić biseks i šta je snimio u inostranstvu...",zabava,,
yt-01451,youtube,UVUKO SE U TUDJU KUCU I TUDJE BOGATSTVO !!,zabava,-1,1
yt-01465,youtube,"Volim ovu glumicu Slobodu Mićalović, ali nekad tako zna da bude iritantna i glupa uh",zabava,0,0
yt-01466,youtube,"баш лепо, срце ми куца јаче",zabava,1,1
yt-01467,youtube,"Treba posetite doktora,ako vec nije kasno",zabava,-1,1
yt-01470,youtube,ko kaze da ova SLOBODNA zna da glumi i dobar je glumac taj nema veze sta ne kinematografija.,zabava,0,0
yt-01478,youtube,"Pesma, koju pevaju je predivna. Tako me dirnula da sam zaplakao..Sloboda, divan vokal..",zabava,1,0
yt-01481,youtube,Lajk ako gledas u 2021.god,zabava,,
yt-01482,youtube,"Davno beše kad sam čitala. Čini mi se da ima zanimljiv roman "" U slovenačkim gorama"". Ne znam zašto to nije snimljeno.",zabava,1,0
yt-01490,youtube,LIMUNADA OD SERIJE,zabava,-1,1
yt-01498,youtube,"opet isti glumci kao u ostalim serijama, stalno isti likovi...",zabava,-1,1
yt-01506,youtube,Treba nam vise ovakvih pesama,muzika,1,0
yt-01510,youtube,Pravi srpski country,muzika,1,1
yt-01534,youtube,Gdje spavas da te ne ukradu,muzika,1,1
yt-01535,youtube,ja gubim a dobijem,muzika,1,1
yt-01537,youtube,moja omiljena pesmica,muzika,1,0
yt-01539,youtube,Ovakvu muziku se vise ne krejira.... to je ono sto je nekad imalo dusu... a sad to vise nema..... tehnologija i pare uzele dusu,muzika,1,1
yt-01540,youtube,"Ovakvo nesto imati u glavi i staviti na papir i u pjesmu, da ti se dive miljuni! Pa kako? Koji je to mozak bio, skidam kapu",muzika,1,0
yt-01544,youtube,"Ovo je knjiga,nije pjesma",muzika,1,1
yt-01545,youtube,Svaka pjesma scenario za film,muzika,1,1
yt-01551,youtube,Covjek ima texta vise u jednoj pjesmi nego neki na citavom albumu...neponovljivi,muzika,1,1
yt-01557,youtube,Ova pesma je cijelo moje detinstvo,muzika,1,0
yt-01571,youtube,Ovo je bolje od 95% danasnjih pesama,muzika,1,0
yt-01572,youtube,Djordje je bio srpski Eminem,muzika,1,1
yt-01576,youtube,"Svarno je poseban,neverovatan",muzika,1,0
yt-01588,youtube,A u stvari se samo treba napiti pa sesti na bicikl,muzika,1,1
yt-01597,youtube,Непроцењиво добро!,muzika,1,0
yt-01598,youtube,Otslušala sam ovu pesmu bar 1000 puta ali mi nikad nije bilo dovoljno.,muzika,1,0
yt-01627,youtube,Od ovog je bolja samo 'Kraljević Marko i Musa Kesedžija',muzika,1,1
yt-01629,youtube,"Kako je bila lijepa,a sad Boze sacuvaj ni nalik na sebe,a pjesma vel.0 ni ona sama nezna sta pjeva,bruka od pjesme",muzika,0,0
yt-01636,youtube,Rihanna zeli svoj spot nazad.,muzika,-1,1
yt-01641,youtube,Nicki minaj Anaconda kopija,muzika,-1,1
yt-01646,youtube,Nicki Minaj sa Temu-a,muzika,-1,1
yt-01648,youtube,"Ja muzike, braćo mila",muzika,-1,1
yt-01650,youtube,"Sve isti fazon, dosadno.",muzika,0,0
yt-01659,youtube,Brate koji je ovo zanr?,muzika,0,0
yt-01662,youtube,"meni se ni jedna pjesma ne sviđa, sorry",muzika,-1,0
yt-01668,youtube,"Devojka ima lep glas i lepo izgleda al nikako da ubode neki hit koji ce da se slusa na duze staze,steta",muzika,0,0
yt-01670,youtube,"Тралала, бла, бла",muzika,-1,1
yt-01679,youtube,"Odvratno potenciranje njeno samo na niskim strastima i pornografija...pesma isto dno.Mula,fula,nula ahahahhaha fuj",muzika,-1,0
yt-01690,youtube,Svetsko a nase!,muzika,1,0
yt-01696,youtube,"RESPECT koliko se potrudi oko spotova. Koreografija, sve, u korak sa profesionalnim plesacima.",muzika,1,0
yt-01698,youtube,"ovde je jedino spot dobar, steta sto sa tolikim talentom za pevanje recituje neki nerazumljiv tekst",muzika,-1,1
yt-01719,youtube,Nezna ona iznjet taj stil...,muzika,-1,0
yt-01737,youtube,Ali svaka pesma na isti fazon nebitno je koju pustim od nje imam utisak da je ista pesma,muzika,-1,0
yt-01738,youtube,Pevacica u pokusaju,muzika,-1,1
yt-01747,youtube,"dobri spotovi mlake pjesme, klasika kod tebe",muzika,0,0
yt-01772,youtube,Ajde uozbilji se vise,muzika,-1,1
yt-01776,youtube,Ova ce najbolje proci jer nista ne razumiješ a vozi te,muzika,1,1
yt-01784,youtube,103 mil pregleda,muzika,0,0
yt-01791,youtube,Pesma koja je me probudila iz kome hvala sestri u klinickom centru nis,muzika,1,1
yt-01802,youtube,Pjesma je odlična i spot gori ko se slaže like,muzika,1,0
yt-01811,youtube,Šteta sto se ponovo ne aktiviraju. Ovo je za svetske okvire vrh,muzika,1,0
yt-01814,youtube,Odlična pesma super,muzika,1,0
yt-01829,youtube,Ova pesma je nekako bas tuzna,muzika,-1,0
yt-01831,youtube,znači ovo je brutalno dobro,muzika,1,0
yt-01832,youtube,"Meni je ova pjesma top, u ovo je vrijeme pravi antidepresiv",muzika,1,0
yt-01841,youtube,Samo opusteno i prezgodne ste,muzika,1,0
yt-01865,youtube,Bravo cure za 100 miliona pregleda! Estradi nedostaje ovaj trio!,muzika,1,0
yt-01890,youtube,Ehh da je ovo islo na Evroviziju,muzika,1,0
yt-01926,youtube,"Iskeno, nisam prepoznao jezik na kojem 'pjevaju'",muzika,-1,1
yt-01931,youtube,Kakve gluposti.,muzika,-1,0
yt-01932,youtube,I dalje se sluša,muzika,1,0
yt-01936,youtube,Svaki deo tela je pretvorila u novac!,muzika,-1,1
yt-01952,youtube,Ova pijesma i spot su kriminalno loši,muzika,-1,0
yt-01987,youtube,ako hoces budi mi 8. zena,muzika,1,1
yt-01992,youtube,Ubrzano jurimo kao filmu Idiocracy (2006) :),muzika,-1,1
yt-02051,youtube,Ta cura ne zna da peva,muzika,-1,0
yt-02072,youtube,"I stas i glas, samo tetovaze ti ne stoje",muzika,0,0
yt-02073,youtube,odlicna pjesma za nedjeljni rucak s obitelji,muzika,-1,1
yt-02074,youtube,Rozi Porsche je grijeh protiv čovječnosti,muzika,-1,1
yt-02092,youtube,Ni glasa ni stila za muziku,muzika,-1,0
yt-02093,youtube,Moja cerka Aleksandra je ovo pjevala,muzika,0,0
yt-02118,youtube,Ovo ni simpsonovi nisu mogli da predvide,0,1,
yt-02119,youtube,Nemojte da budete toliko opasni uplasice se vanzemaljci,muzika,0,1
yt-02128,youtube,"Neobicna pesma, svidja mi se",muzika,1,0
yt-02132,youtube,Veštačka inteligencija nije mogla da zamisli ovo,muzika,0,1
yt-02138,youtube,ovakav otkačeni mozak za muziku neće se skoro ponovo roditi.,muzika,1,1
yt-02140,youtube,Ovde sam samo da čitam komentare,muzika,0,1
yt-02145,youtube,Zanimljiva pesma,muzika,1,0
yt-02147,youtube,"Momcilo, trepni na levo oko 3 puta ako si otet",muzika,0,1
yt-02191,youtube,Odlicni bravo bravo,muzika,1,0
yt-02194,youtube,Spojio ih isti diler 100%,muzika,-1,1
yt-02197,youtube,E baš si otiš'o u aut,muzika,-1,1
yt-02209,youtube,"Spot je brutalan, moze u rang sa Holivudom. Muzika paše",muzika,1,0
yt-02214,youtube,"""U 2026 ćemo imati leteće automobile"" 2026:",muzika,0,1
yt-02215,youtube,Niko se ovome nije nadao.,muzika,0,1
yt-02223,youtube,Можда је требало убацити у спот сина Драгана и он воли свемир много.,muzika,0,1
yt-02224,youtube,Bajagin glas sve napravi umjetnoscu,muzika,1,0
yt-02236,youtube,Moj prijatelj invalid je usto iz kolica samo da ugasi ovu glupost,muzika,-1,1
yt-02258,youtube,Devito i Bajaga pre GTA 6,muzika,1,1
yt-02261,youtube,Konačno neka pesma gde se ne peva o drogi,muzika,1,1
yt-02269,youtube,Ovo ćeš često čuti po kladionicama...,muzika,-1,1
yt-02279,youtube,Ovo je i baba Vanga promašila,muzika,0,1
yt-02283,youtube,"Svaka cast na pesmi, hvala Bogu pa sam gluv",muzika,-1,1
yt-02284,youtube,Sta kroz ovo propagira.,muzika,0,0
yt-02299,youtube,sto je najgore dobro je,muzika,1,1
yt-02306,youtube,Jel ovo Vučić u anamirinom univerzumu?,muzika,0,1
yt-02309,youtube,"Decko ti si otiso jos odavno u aut,i bez i sa tom pesmom",muzika,-1,0
yt-02333,youtube,Meni se djasvi.,muzika,1,0
yt-02336,youtube,Ni stručnjak ne može to izmisliti,muzika,0,1
yt-02338,youtube,Ljudi od kojih možeš čuti pametne riječi.,sport,1,0
yt-02339,youtube,Velikan svetskog sporta a ne ovih prostora..Idemo Nolee..,sport,1,0
yt-02340,youtube,"Ali glupi navijači,su provociranjem sigurno ga naljutili i zbog njih ih je osvojio....to što ga mrze neki ljudi izvlače 110 posto, i tako su mu pomogli!!!",sport,1,1
yt-02341,youtube,Svaka cast voditelju i gostu.,sport,1,0
yt-02353,youtube,Ovaj intervju treba pustati deci u osnovnoj skoli i u Srbiji i u Hrvatskoj.,sport,1,1
